Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
1.8,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.739 Li -> 0.2609 LiYF4 + 0.06522 Zr6FeCl14 + 0.6304 Fe + 4.043 LiCl,-0.3047
1.8,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 3.069 Li -> 0.2069 YZrF7 + 0.01724 Zr6FeCl14 + 0.9483 Fe + 4.31 LiCl,-0.4095
1.8,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.4762
1.8,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.5224
1.8,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.5502
1.8,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.7255
1.9,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.3913 ZrCl4 + 0.2609 LiYF4 + 0.6957 Fe + 3.391 LiCl,-0.2733
1.9,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.37
1.9,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.431
1.9,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.4726
1.9,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.497
1.9,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.6505
2.0,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.3913 ZrCl4 + 0.2609 LiYF4 + 0.6957 Fe + 3.391 LiCl,-0.2449
2.0,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.3313
2.0,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.3857
2.0,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.4227
2.0,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.4438
2.0,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.5755
2.1,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.3913 ZrCl4 + 0.2609 LiYF4 + 0.6957 Fe + 3.391 LiCl,-0.2165
2.1,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.2926
2.1,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.3404
2.1,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.3729
2.1,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.3906
2.1,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.5005
2.2,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.6957 Fe + 3.391 LiCl,-0.1881
2.2,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.2539
2.2,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.2951
2.2,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.323
2.2,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.3375
2.2,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.4255
2.3,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.6957 Fe + 3.391 LiCl,-0.1597
2.3,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.2152
2.3,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.2498
2.3,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.2732
2.3,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.2843
2.3,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.3505
2.4,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.6957 Fe + 3.391 LiCl,-0.1313
2.4,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.1765
2.4,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.2045
2.4,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.2234
2.4,Li2.4Y0.4Zr0.6Cl6,0.6809,0.6809 Fe2(ClF)3 + 0.3191 Li2.4Y0.4Zr0.6Cl6 + 4.085 Li -> 0.1915 Li4ZrF8 + 0.1277 LiYF4 + 1.362 Fe + 3.957 LiCl,-0.2311
2.4,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 6 Li -> 3 LiF + 2 Fe + 3 LiCl,-0.2755
2.5,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 2.087 Li -> 0.3913 ZrCl4 + 0.2609 LiYF4 + 0.6957 Fe + 3.391 LiCl,-0.1029
2.5,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 2.897 Li -> 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.9655 Fe + 4.138 LiCl,-0.1378
2.5,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 3.429 Li -> 0.1714 YZrF7 + 0.08571 Li2ZrF6 + 1.143 Fe + 4.286 LiCl,-0.1593
2.5,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 3.805 Li -> 0.2195 Li2ZrF6 + 0.1463 LiYF4 + 1.268 Fe + 4.098 LiCl,-0.1735
2.5,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 3 Li -> 0.5 Fe + 3 LiCl + 1.5 FeF2,-0.2216
2.6,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 0.6957 Li -> 0.6957 FeCl2 + 0.3913 ZrCl4 + 0.2609 LiYF4 + 2 LiCl,-0.0773
2.6,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 0.9655 Li -> 0.2069 YZrF7 + 0.9655 FeCl2 + 0.1034 ZrCl4 + 2.207 LiCl,-0.1029
2.6,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 1.143 Li -> 0.1714 YZrF7 + 1.057 FeCl2 + 0.08571 ZrFeF6 + 2.171 LiCl,-0.1189
2.6,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 1.268 Li -> 1.049 FeCl2 + 0.1463 LiYF4 + 0.2195 ZrFeF6 + 2 LiCl,-0.1298
2.6,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.186
2.7,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 + 0.6957 Li -> 0.2609 LiYF4 + 0.6957 FeCl2 + 0.3913 ZrCl4 + 2 LiCl,-0.0678
2.7,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 + 0.9655 Li -> 0.2069 YZrF7 + 0.9655 FeCl2 + 0.1034 ZrCl4 + 2.207 LiCl,-0.09
2.7,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 1.143 Li -> 0.08571 ZrFeF6 + 0.1714 YZrF7 + 1.057 FeCl2 + 2.171 LiCl,-0.1038
2.7,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 1.268 Li -> 0.2195 ZrFeF6 + 0.1463 LiYF4 + 1.049 FeCl2 + 2 LiCl,-0.1132
2.7,Li2.4Y0.4Zr0.6Cl6,1.0000,Fe2(ClF)3 + 2 Li -> 0.5 FeCl2 + 2 LiCl + 1.5 FeF2,-0.161
2.8,Li2.4Y0.4Zr0.6Cl6,0.3478,0.3478 Fe2(ClF)3 + 0.6522 Li2.4Y0.4Zr0.6Cl6 -> 0.6957 LiFeCl4 + 0.2609 LiYF4 + 0.3913 ZrCl4 + 0.6087 LiCl,-0.0587
2.8,Li2.4Y0.4Zr0.6Cl6,0.4828,0.4828 Fe2(ClF)3 + 0.5172 Li2.4Y0.4Zr0.6Cl6 -> 0.9655 LiFeCl4 + 0.2069 YZrF7 + 0.1034 ZrCl4 + 0.2759 LiCl,-0.0775
2.8,Li2.4Y0.4Zr0.6Cl6,0.5714,0.5714 Fe2(ClF)3 + 0.4286 Li2.4Y0.4Zr0.6Cl6 + 0.08571 Li -> 1.057 LiFeCl4 + 0.08571 ZrFeF6 + 0.1714 YZrF7 + 0.05714 LiCl,-0.0892
2.8,Li2.4Y0.4Zr0.6Cl6,0.5946,0.5946 Fe2(ClF)3 + 0.4054 Li2.4Y0.4Zr0.6Cl6 + 0.1351 Li -> 1.054 LiFeCl4 + 0.1351 ZrFeF6 + 0.05405 LiYF4 + 0.1081 YZrF7,-0.0921
2.8,Li2.4Y0.4Zr0.6Cl6,0.6341,0.6341 Fe2(ClF)3 + 0.3659 Li2.4Y0.4Zr0.6Cl6 + 0.2683 Li -> LiFeCl4 + 0.2195 ZrFeF6 + 0.1463 LiYF4 + 0.04878 FeCl2,-0.097
